date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:06:23	13596/13596	---M--	200	added ('OK')	font/woff2	etag:%22351c-5eb278a4-6730ff5eee82e2e5;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-regular-400.woff2	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-regular-400.woff2	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:23	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5eb278a4-72ed9a91b84431de;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-regular-400.eot?	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-regular-400d41d.eot	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:23	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-5eb278a4-87a868df78bc382a;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-regular-400.woff	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-regular-400.woff	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:24	34096/34096	---M--	200	added ('OK')	application/x-font-ttf	etag:%228530-5eb278a4-f9521a2734147057;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-regular-400.ttf	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-regular-400.ttf	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:25	144452/144452	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223444-5eb278a4-97b2b442a79475f5;gz%22	https://www.beingeorge.com/efron/assets/webfonts/fa-regular-400.svg	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-regular-400.svg	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:25	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee7a-5eb278a4-216dddbf03b5c1e7;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-solid-900.eot	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-solid-900.eot	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:25	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee7a-5eb278a4-216dddbf03b5c1e7;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-solid-900.eot?	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-solid-900d41d.eot	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:26	98020/98020	---M--	200	added ('OK')	application/font-woff	etag:%2217ee4-5eb278a4-b8fccef731fff4c2;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-solid-900.woff	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-solid-900.woff	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:26	75356/75356	---M--	200	added ('OK')	font/woff2	etag:%221265c-5eb278a4-87426636b48a7ce4;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-solid-900.woff2	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-solid-900.woff2	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:26	191836/191836	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ed5c-5eb278a4-ae7f18d3a52306f2;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-solid-900.ttf	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-solid-900.ttf	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:27	839389/839389	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ccedd-5eb278a4-7d8d08cc6084f659;gz%22	https://www.beingeorge.com/efron/assets/webfonts/fa-solid-900.svg	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-solid-900.svg	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:27	547/547	---M--	200	added ('OK')	image/png	etag:%22223-5eb278a4-79c7bd1f783e4a37;;;%22	https://www.beingeorge.com/efron/assets/images/default-skin/default-skin.png	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/images/default-skin/default-skin.png	(from https://www.beingeorge.com/efron/assets/css/default-skin.min.css)
03:06:28	1554/1554	---M-Z	200	added ('OK')	image/svg+xml	etag:%22612-5eb278a4-b99bfc3f63307aa;gz%22	https://www.beingeorge.com/efron/assets/images/default-skin/default-skin.svg	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/images/default-skin/default-skin.svg	(from https://www.beingeorge.com/efron/assets/css/default-skin.min.css)
03:06:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c814-e45750a3d163ca15;gz%22	https://www.beingeorge.com/efron/assets/css/preloader.gif	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/css/preloader.gif	(from https://www.beingeorge.com/efron/assets/css/default-skin.min.css)
03:06:29	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c814-e45750a3d163ca15;gz%22	https://www.beingeorge.com/efron/Version/	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/Version/index.html	(from https://www.beingeorge.com/efron/assets/js/tweenmax.min.js)
03:06:29	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c814-e45750a3d163ca15;gz%22	https://www.beingeorge.com/efron/popper.js	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/popper.js	(from https://www.beingeorge.com/efron/assets/bootstrap/js/bootstrap.min.js)
03:06:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c814-e45750a3d163ca15;gz%22	https://www.beingeorge.com/efron/version/	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/version/index-2.html	(from https://www.beingeorge.com/efron/assets/js/swiper.min.js)
03:06:30	691790/691790	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a8e4e-5eb278a4-23a6d2f66a258e07;gz%22	https://www.beingeorge.com/efron/assets/webfonts/fa-brands-400.svg	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-brands-400.svg	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
03:06:31	87644/87644	---M--	200	added ('OK')	application/font-woff	etag:%221565c-5eb278a4-662d5b79b1b82406;;;%22	https://www.beingeorge.com/efron/assets/webfonts/fa-brands-400.woff	D:/WebDevelopment/Projects/mitech/www.beingeorge.com/efron/assets/webfonts/fa-brands-400.woff	(from https://www.beingeorge.com/efron/assets/css/fontawesome.min.css)
